"","GEOID_2020","percentage_age_65_and_over","percentage_prime_age","percentage_employed","percentage_education","population_total","percentage_white","percentage_ethnicity_black_hispanic_latino","median_gross_rent_percent_of_income","percentage_income_below_poverty","percentage_small","percentage_tenure_owner","housing_units_total","percentage_housing_units_vacant","percentage_travel_time_less_than_30","percentage_mhc","percentage_urban","population_1000s","median_household_income_1000s","housing_value_median_1000s","all_permits","year"
"691",180010301002,30.0463269358041,13.567174056916,100,23.7073170731707,1511,98.8749172733289,6.55195234943746,NA,0,48.1283422459893,96.078431372549,589,4.75382003395586,74.5513866231648,4.75382003395586,0,1.511,101.372,197.8,83,2020
"692",180010302002,22.4,17.1428571428571,100,4.14814814814815,875,78.9714285714286,30.9714285714286,35.8,13.6792452830189,78.7735849056604,61.5566037735849,495,14.3434343434343,84.4884488448845,0,98.7903225806452,0.875,32.426,92.2,83,2020
"693",180010302003,11.9245283018868,22.6415094339623,96.7078189300412,10.5968331303289,1325,99.622641509434,0.30188679245283,33.6,52.3255813953488,70.9302325581395,46.6777408637874,602,0,74.468085106383,15.1162790697674,100,1.325,22.569,66.9,83,2020
"694",180010302004,12.4501992031873,15.4382470119522,98.1891348088531,14.2410015649452,1004,100,0,27.2,13.8228941684665,58.3153347732181,70.4103671706264,485,4.5360824742268,81.1475409836066,7.01030927835052,71.3717693836978,1.004,31.369,112.7,83,2020
"695",180010303004,13.7884872824632,15.1271753681392,100,5.69744597249509,747,92.904953145917,3.34672021419009,NA,0,72.9166666666667,69.4444444444444,338,14.792899408284,78.1132075471698,0,100,0.747,53.75,86.3,83,2020
"696",180010306002,16.0493827160494,19.7530864197531,96.652719665272,8.78378378378378,405,100,0,NA,0,76.6304347826087,86.9565217391304,204,9.80392156862745,95.2380952380952,18.1372549019608,0,0.405,42.667,86.6,83,2020
"697",180010307004,12.7016129032258,10.4838709677419,93.6073059360731,21.2025316455696,496,97.3790322580645,18.75,26.3,23.1884057971014,45.6521739130435,57.9710144927536,163,15.3374233128834,80.5970149253731,0.613496932515337,0,0.496,39.643,70,83,2020
"698",180030007042,11.377245508982,21.1826347305389,96.9343065693431,30.1991150442478,1336,66.1676646706587,25.0748502994012,24.2,2.02578268876611,70.3499079189687,77.7163904235727,555,2.16216216216216,88.7278582930757,6.48648648648649,100,1.336,57.019,101.7,1694,2020
"699",180030008001,25.6373937677054,13.8810198300283,96.6101694915254,9.31780366056572,706,68.271954674221,19.971671388102,41.2,3.30188679245283,86.3207547169811,55.8962264150943,462,8.22510822510823,100,7.79220779220779,100,0.706,NA,68.2,1694,2020
"700",180030023002,10.3860294117647,26.0110294117647,100,2.16216216216216,1088,41.8198529411765,47.4264705882353,29.5,42.3684210526316,53.4210526315789,51.8421052631579,453,16.1147902869757,74.4897959183673,33.5540838852097,100,1.088,22.56,50.5,1694,2020
"701",180030033042,7.72357723577236,21.4092140921409,96.6351209253417,9.44017563117453,1476,73.7127371273713,14.9728997289973,29.4,32.9351535836177,76.4505119453925,22.8668941979522,664,11.7469879518072,77.0956316410862,19.8795180722892,100,1.476,29.762,54.4,1694,2020
"702",180030035002,25.1937984496124,15.374677002584,95.1776649746193,13.452188006483,774,85.4005167958656,7.88113695090439,20.9,8.67208672086721,78.5907859078591,90.2439024390244,454,18.7224669603524,88.7671232876712,0,100,0.774,49.297,99.5,1694,2020
"703",180030037002,21.3333333333333,19.6,89.0489913544668,11.3821138211382,750,93.0666666666667,18.6666666666667,22.2,9.53678474114441,73.5694822888283,82.8337874659401,395,7.08860759493671,85.1449275362319,0,100,0.75,46.186,79.4,1694,2020
"704",180030038003,10.9048723897912,20.030935808198,85.6692913385827,9.23276983094929,1293,49.8066511987626,30.3944315545244,28.1,43.6548223350254,62.0981387478849,36.7174280879865,667,11.3943028485757,42.2907488986784,4.19790104947526,100,1.293,22.396,77,1694,2020
"705",180030039012,25.0613045610593,21.3830308974988,92.5925925925926,14.1246684350133,2039,93.5752820009809,5.59097596861206,35.4,11.4716106604867,70.2201622247972,79.9536500579374,923,6.50054171180932,83.4815756035578,2.38353196099675,100,2.039,44.368,89.2,1694,2020
"706",180030039023,11.6835994194485,32.2931785195936,96.3013698630137,23.7470167064439,1378,46.44412191582,39.1146589259797,28.9,17.6046176046176,71.1399711399711,1.44300144300144,771,10.1167315175097,86.4864864864865,18.1582360570687,99.8872604284104,1.378,31.023,NA,1694,2020
"707",180030102022,12.9915730337079,18.2584269662921,98.019801980198,18.2513661202186,1424,98.1741573033708,1.68539325842697,22.2,10.5633802816901,61.6197183098592,83.6267605633803,578,1.73010380622837,71.6738197424893,14.5328719723183,0,1.424,52.206,115.4,1694,2020
"708",180030106012,15.3846153846154,20.04662004662,100,23.6987818383167,1287,88.7334887334887,3.4965034965035,23,10.4882459312839,65.0994575045208,90.7775768535262,604,8.44370860927152,75.5844155844156,0,78.072625698324,1.287,65.063,132.5,1694,2020
"709",180030106023,7.78412039439543,31.7592112091334,89.8582333696837,3.60435875943001,1927,86.7669953295278,8.14737934613389,34.4,23.9870340356564,53.484602917342,37.4392220421394,678,8.99705014749263,76.8939393939394,80.8259587020649,100,1.927,41.131,33.4,1694,2020
"710",180030106041,13.563829787234,17.8191489361702,100,7.17299578059072,1128,76.7730496453901,11.7021276595745,NA,38.121546961326,67.6795580110497,96.9613259668508,507,28.5996055226824,83.7455830388693,85.207100591716,100,1.128,38.25,NA,1694,2020
"711",180030106042,19.0505173463177,27.7541083384054,94.6700507614213,5.19098922624878,1643,74.6804625684723,21.1807668898357,26.1,9.25644916540212,70.7132018209408,77.2382397572079,719,8.34492350486787,86.0429447852761,80.3894297635605,100,1.643,34.456,19.5,1694,2020
"712",180030108113,12.1323529411765,23.3455882352941,79.3785310734463,16.0493827160494,544,98.8970588235294,4.04411764705882,NA,8.82352941176471,84.9264705882353,90.0735294117647,307,11.400651465798,61.8374558303887,0,100,0.544,44.688,93.4,1694,2020
"713",180030108131,5.88730025231287,24.3061396131203,96.3197969543147,17.8181818181818,1189,74.1799831791421,6.05550883095038,20.6,14.1043723554302,81.8053596614951,47.2496473906911,939,24.4941427050053,67.7290836653386,63.258785942492,100,1.189,49.181,NA,1694,2020
"714",180030108133,5.7738572574178,23.7369687249399,95.3741496598639,26.2699564586357,1247,86.607858861267,14.1940657578188,19.8,8.13953488372093,53.953488372093,85.8139534883721,433,0.69284064665127,88.0804953560371,19.3995381062356,100,1.247,59.167,116.2,1694,2020
"715",180030109004,11.0098176718093,24.6143057503506,98.1358189081225,15.4285714285714,1426,92.1458625525947,2.45441795231417,15.9,7.87878787878788,55.5555555555556,88.8888888888889,534,7.30337078651685,61.3670133729569,13.4831460674157,0,1.426,68.17,92.8,1694,2020
"716",180030112011,7.52032520325203,20.3252032520325,85.054347826087,4.52039691289967,1476,94.3766937669377,5.82655826558266,27,8.93536121673004,51.1406844106464,71.4828897338403,538,2.23048327137546,74.8355263157895,50.185873605948,100,1.476,42,56.6,1694,2020
"717",180030112012,4.87264673311185,24.4739756367663,83.4738617200675,3.47222222222222,903,86.1572535991141,11.0741971207087,NA,31.6666666666667,50,70,385,22.0779220779221,66.0606060606061,52.2077922077922,100,0.903,40.588,56.9,1694,2020
"718",180030112021,13.1689717378232,17.9795550210463,92.9016189290162,9.94525547445255,1663,94.0469031870114,4.50992182802165,42.8,16.3475699558174,61.119293078056,82.3269513991163,699,2.86123032904149,76.5321375186846,2.86123032904149,100,1.663,35.485,70.5,1694,2020
"719",180030112022,37.8176382660688,12.9297458893871,98.2,7.31707317073171,1338,96.9357249626308,8.07174887892377,25.4,5.18134715025907,72.7115716753022,89.4645941278066,647,10.5100463678516,73.6263736263736,12.9829984544049,83.5443037974684,1.338,54.97,92.2,1694,2020
"720",180030113041,10.5857445306987,14.9258997882851,93.5876623376623,23.9251040221914,2834,45.0952717007763,19.6894848270995,47.7,15.034965034965,42.4242424242424,89.6270396270396,879,2.38907849829352,82.8096118299445,19.4539249146758,100,2.834,55.192,87.3,1694,2020
"721",180030113042,10.0183262064753,15.9437996334759,85.1094890510949,12.2827346465817,1637,47.7092241905926,20.7697006719609,47.1,61.6262482168331,67.4750356633381,46.7902995720399,859,18.3934807916182,75.6432246998285,10.011641443539,95.2912019826518,1.637,12.331,102.6,1694,2020
"722",180030117012,8.3547557840617,15.9383033419023,100,12.7340823970037,778,98.586118251928,0,20.7,6.13026819923372,60.536398467433,81.992337164751,315,17.1428571428571,75.2777777777778,41.9047619047619,53.2710280373832,0.778,68.75,145.4,1694,2020
"723",180030118011,10.3683492496589,16.0982264665757,93.5064935064935,9.56175298804781,733,97.9536152796726,7.23055934515689,NA,9.2948717948718,64.4230769230769,95.5128205128205,326,4.29447852760736,75.8793969849246,50.3067484662577,61.2612612612613,0.733,65,59.7,1694,2020
"724",180030118014,12.6655629139073,20.7781456953642,95.6869009584665,25.5464480874317,1208,100,1.90397350993377,27,0,47.945205479452,90.8675799086758,438,0,61.8705035971223,31.0502283105023,1.20192307692308,1.208,57.016,127.3,1694,2020
"725",180030119002,16.9332079021637,16.0865475070555,90.8765652951699,7.29166666666667,1063,91.7215428033866,7.24365004703669,NA,7.48440748440748,75.2598752598753,63.2016632016632,504,4.56349206349206,43.8877755511022,14.8809523809524,0,1.063,45.861,86.6,1694,2020
"726",180039800021,78.9473684210526,0,NA,15.7894736842105,19,100,0,NA,57.8947368421053,100,63.1578947368421,31,38.7096774193548,NA,0,100,0.019,NA,65,1694,2020
"727",180050104001,9.77391304347826,21.8782608695652,90.2880658436214,13.8143176733781,2875,69.4608695652174,14.8173913043478,36.2,20.9157127991675,59.0010405827263,60.9781477627471,1000,3.9,72.2222222222222,55.7,100,2.875,31.864,NA,169,2020
"728",180050108002,14.99176276771,31.3838550247117,97.6505139500734,14.2227122381477,1214,94.5634266886326,2.38879736408567,22.4,0,56.0483870967742,86.6935483870968,496,0,79.47932618683,0,100,1.214,55.811,110.1,169,2020
"729",180050111011,22.1324717285945,37.156704361874,100,43.1603773584906,619,99.5153473344103,0.323101777059774,NA,10.7883817427386,72.6141078838174,68.0497925311203,241,0,87.7551020408163,6.22406639004149,21.5447154471545,0.619,71.64,156.9,169,2020
"730",180050111014,8.70664739884393,14.0534682080925,94.1640378548896,14.0564826700899,2768,74.0245664739884,42.5578034682081,NA,40.4872389791183,61.9489559164733,94.5475638051044,903,4.54042081949059,91.5615906886518,58.1395348837209,100,2.768,33.451,NA,169,2020
"731",180050111022,14.5226537216828,26.0922330097087,95.4887218045113,6.41330166270784,2472,78.6812297734628,25.8495145631068,14.4,18.4397163120567,55.3191489361702,71.3947990543735,846,0,90.884476534296,51.3002364066194,92.7184466019417,2.472,67.782,NA,169,2020
"732",180050112003,8.71824480369515,27.3672055427252,96.7148488830486,12.2002085505735,1732,94.3995381062356,1.84757505773672,16.5,9.78520286396181,57.0405727923628,79.9522673031026,458,8.51528384279476,70.0149925037481,10.9170305676856,0,1.732,55.817,104.9,169,2020
"733",180050113002,12.0545073375262,16.1425576519916,75.3479125248509,22.9534510433387,954,96.1215932914046,0,NA,17.3076923076923,55,74.6153846153846,260,0,64.3799472295514,25.3846153846154,0,0.954,68.594,194.4,169,2020
"734",180050114001,26.615969581749,11.1216730038023,100,25.7631257631258,1052,99.5247148288973,1.80608365019011,NA,1.5695067264574,67.0403587443946,93.0493273542601,495,9.8989898989899,70.4194260485651,0,0.754716981132076,1.052,76.964,170.1,169,2020
"735",180050114002,24.8128342245989,24.0641711229947,100,7.23860589812332,935,95.1871657754011,17.8609625668449,27.2,18.1818181818182,70.855614973262,52.4064171122995,420,10.952380952381,94.8514851485149,32.6190476190476,54.4247787610619,0.935,42.955,105.4,169,2020
"736",180050114003,11.5360501567398,15.3605015673981,91.3096695226438,11.4678899082569,1595,82.5705329153605,7.46081504702194,16.3,12.5663716814159,56.9911504424779,80,602,6.14617940199336,75.0375939849624,22.9235880398671,0,1.595,56.359,123.6,169,2020
"737",180050115002,35.9083191850594,14.7707979626486,99.1614255765199,12.5,1178,99.151103565365,12.6485568760611,21.1,1.82149362477231,79.9635701275046,71.4025500910747,649,15.4083204930663,76.2222222222222,1.07858243451464,0,1.178,39.414,182.3,169,2020
"738",180050115005,8.78537735849057,25.2948113207547,100,37.4619289340102,1696,98.1132075471698,1.12028301886792,NA,10.9777015437393,51.9725557461406,77.1869639794168,744,21.6397849462366,63.5245901639344,8.06451612903226,23.22206095791,1.696,58.385,128.1,169,2020
"739",180099751002,14.8167817312799,18.7466808284652,97.5845410628019,4.26608821402748,1883,91.1842804036113,1.43388210302708,23.6,11.8620689655172,60.6896551724138,76.551724137931,885,18.0790960451977,62.4434389140271,6.21468926553672,0,1.883,53.162,100.9,3,2020
"740",180099752002,23.9543726235741,10.8365019011407,100,1.3986013986014,526,90.4942965779468,17.1102661596958,31.8,23.6151603498542,89.2128279883382,59.1836734693878,396,13.3838383838384,77.2727272727273,7.07070707070707,100,0.526,25.801,43,3,2020
"741",180099753001,13.6273864384463,14.9440421329822,92.5742574257426,13.6454183266932,1519,97.3666886109282,7.30743910467413,31.7,36.7127496159754,63.9016897081413,62.5192012288787,740,12.027027027027,58.8235294117647,5,99.0895295902883,1.519,33.87,63.1,3,2020
"742",180118102002,22.9310344827586,13.7931034482759,98.9949748743718,25.48794489093,1160,98.7068965517241,1.03448275862069,15.4,8.3495145631068,75.1456310679612,89.9029126213592,608,15.2960526315789,52.7145359019264,11.6776315789474,0,1.16,75.417,148.6,692,2020
"743",180118104001,9.00750625521268,17.8482068390325,88.6993603411514,17.2946263125386,2398,79.5246038365304,19.3077564637198,NA,7.48230535894843,55.3083923154702,76.845298281092,989,0,49.4242692648361,41.7593528816987,100,2.398,54.618,97.8,692,2020
"744",180118104003,17.3410404624277,22.3506743737958,100,0,519,100,14.4508670520231,23.6,17.8260869565217,58.695652173913,66.9565217391304,230,0,94.5054945054945,46.9565217391304,100,0.519,28.258,NA,692,2020
"745",180118106011,11.8493909191584,19.047619047619,96.5942028985507,64.2609699769053,2709,95.4226651901071,6.45994832041344,NA,2.57558790593505,42.1052631578947,95.4087346024636,976,8.50409836065574,73.5050597976081,12.5,37.9852125693161,2.709,167.232,455.1,692,2020
"746",180118106054,57.0456092579986,5.51395507147719,100,48.489666136725,1469,99.931926480599,0,31.7,3.50877192982456,87.5843454790823,51.5519568151147,830,10.7228915662651,66.6666666666667,0,97.4484789008832,1.469,96.188,381.9,692,2020
"747",180159595001,45.397489539749,7.42677824267782,97.5903614457831,10.6796116504854,956,93.8284518828452,2.51046025104602,28.5,6.98254364089776,86.5336658354115,70.3241895261845,633,36.650868878357,82.7213822894169,4.58135860979463,85.7142857142857,0.956,55.268,202.3,46,2020
"748",180159595002,34.0974212034384,7.87965616045845,90.8814589665653,25.2688172043011,698,93.6962750716332,0.859598853868195,NA,0,84.5505617977528,95.5056179775281,758,53.0343007915567,18.5810810810811,6.20052770448549,57.9809004092769,0.698,63.542,162.9,46,2020
"749",180159596002,14.2663043478261,26.9021739130435,92.0118343195266,7.2289156626506,736,75.1358695652174,38.5869565217391,28.4,23.2931726907631,50.6024096385542,68.6746987951807,326,23.6196319018405,46.6237942122186,19.3251533742331,0,0.736,34.107,53.8,46,2020
"750",180159597001,27.2134203168686,14.5386766076421,98.2195845697329,11.7241379310345,1073,98.9748369058714,1.30475302889096,29.1,5.6,81.6,67,523,4.39770554493308,47.3354231974922,9.75143403441683,0,1.073,32.373,152.2,46,2020
"751",180159598001,12.9928315412186,16.3978494623656,95.1181102362205,8.10810810810811,1116,96.1469534050179,1.7921146953405,17.1,14.622641509434,57.0754716981132,73.5849056603774,424,0,41.2068965517241,16.7452830188679,0,1.116,57.955,145.5,46,2020
"752",180179509003,35.4972375690608,14.7329650092081,99.0196078431373,17.5014068655037,2172,96.6390423572744,2.20994475138122,33.4,7.92492179353493,77.2679874869656,83.5245046923879,1053,8.92687559354226,73.2642487046632,3.32383665716999,49.8973305954825,2.172,55.585,141.6,29,2020
"753",180179510002,13.8662316476346,16.8026101141925,98.3552631578947,15.5021834061135,613,88.4176182707994,9.46166394779772,NA,27.6859504132231,59.504132231405,92.5619834710744,256,5.46875,77.7397260273973,18.359375,30.1169590643275,0.613,57.222,101.9,29,2020
"754",180179511003,16.2111215834119,17.0593779453346,93.4102141680395,18.0738786279683,1061,80.4901036757776,20.6409048067861,NA,6.74603174603175,79.3650793650794,67.2619047619048,524,3.81679389312977,72.4074074074074,10.4961832061069,0,1.061,54.457,134.8,29,2020
"755",180179518003,27.3752012882448,10.1449275362319,100,12.8318584070796,621,97.2624798711755,13.365539452496,NA,13.7254901960784,70.5882352941177,94.5098039215686,323,21.0526315789474,87.459807073955,36.5325077399381,0,0.621,68.456,132.7,29,2020
"756",180179518004,14.6767617938264,15.9580663948748,97.4683544303797,7.44849445324881,1717,90.9143855562027,3.78567268491555,NA,9.22131147540984,57.9918032786885,86.4754098360656,568,14.0845070422535,88.7267904509284,11.6197183098592,30.0854700854701,1.717,59.605,73.9,29,2020
"757",180179519002,13.2530120481928,15.5120481927711,90.646492434663,12.5269978401728,1328,96.8373493975904,2.10843373493976,22.9,3.19327731092437,66.0504201680672,82.5210084033613,637,6.59340659340659,73.9268680445151,12.2448979591837,0,1.328,54.375,123.8,29,2020
"758",180190508012,12.3931623931624,20.8926875593542,98.1438515081206,11.0655737704918,2106,98.4805318138651,1.661918328585,34.1,11.1271676300578,56.0693641618497,72.1098265895954,785,11.8471337579618,35.7583230579531,9.29936305732484,0,2.106,55.461,137.2,1414,2020
"759",180190509023,5.24534686971235,10.321489001692,100,25.886524822695,591,95.6006768189509,8.29103214890017,44.1,12.7659574468085,28.7234042553192,76.063829787234,214,12.1495327102804,54.2635658914729,10.7476635514019,78.5326086956522,0.591,53.75,194.3,1414,2020
"760",180190509025,12.51629726206,19.1655801825293,78.7185354691076,15.304347826087,767,100,0,21,8.26771653543307,76.3779527559055,66.1417322834646,359,29.2479108635097,33.8983050847458,13.9275766016713,36.980306345733,0.767,54,NA,1414,2020
"761",180210401006,10.8614232209738,14.4194756554307,100,0,534,100,0,19.7,0,44.2477876106195,36.7256637168142,338,33.1360946745562,66.1442006269592,26.0355029585799,100,0.534,40.833,94.6,9,2020
"762",180210404003,24.8764415156507,12.2734761120264,92.1641791044776,20.8014142604596,2428,97.3640856672158,4.40691927512356,23,5.3125,62.7083333333333,94.0625,1039,7.60346487006737,62.2662266226623,11.5495668912416,9.29772502472799,2.428,58.672,107,9,2020
"763",180239502003,18.018018018018,26.6951161688004,97.8172999191593,11.1246200607903,2109,93.4091986723566,22.4276908487435,24.2,0,76.5294771968854,73.7486095661847,1050,14.3809523809524,68.3745583038869,4.19047619047619,49.6666666666667,2.109,59.495,151.1,48,2020
"764",180239502004,13.3184523809524,8.55654761904762,97.4842767295598,21.7928902627512,1344,72.1726190476191,40.9226190476191,14.8,4.40097799511002,47.921760391198,82.640586797066,409,0,83.206106870229,4.88997555012225,0,1.344,67.075,134.3,48,2020
"765",180239503001,22.3958333333333,13.5416666666667,92.5373134328358,17.4468085106383,960,97.2916666666667,1.66666666666667,23,5.88235294117647,73.4015345268542,60.613810741688,400,2.25,61.2359550561798,20.75,0,0.96,51.089,113.6,48,2020
"766",180239504002,28.5189718482252,12.3623011015912,100,17.7740863787375,817,98.0416156670747,11.8727050183599,NA,2.43055555555556,64.2361111111111,97.2222222222222,344,16.2790697674419,69.0322580645161,11.3372093023256,16.953316953317,0.817,46.146,132.7,48,2020
"767",180239505004,0.918273645546373,27.9155188246097,91.3362701908957,7.55905511811024,1089,82.1854912764004,21.3039485766759,24,16.6153846153846,60.3076923076923,54.4615384615385,393,17.3027989821883,65.4340836012862,1.78117048346056,100,1.089,57.321,80.8,48,2020
"768",180239508003,11.5065243179122,20.5219454329775,90.3614457831325,0,843,75.2075919335706,80.3084223013049,40.9,17.8743961352657,25.1207729468599,68.1159420289855,207,0,53.5,41.0628019323672,99.3103448275862,0.843,29.732,NA,48,2020
"769",180259519003,15.984555984556,26.1003861003861,96.2192816635161,10.7772020725389,1295,98.4555984555985,0,NA,26.953125,70.1171875,74.4140625,605,15.3719008264463,46.7583497053045,25.7851239669421,0,1.295,44.375,134.1,NA,2020
"770",180279544002,22.9452054794521,2.73972602739726,100,10.1321585903084,584,97.6027397260274,0,27,3.40136054421769,76.530612244898,80.6122448979592,327,10.0917431192661,48.5530546623794,24.4648318042813,15.3005464480874,0.584,54.107,123.1,34,2020
"771",180279546003,20.5607476635514,16.2616822429907,100,10.5882352941176,535,94.018691588785,2.05607476635514,NA,15.7407407407407,72.2222222222222,81.9444444444444,225,4,71.5625,3.55555555555556,0.564971751412429,0.535,80.208,231.5,34,2020
"772",180279548004,45.4205607476636,6.54205607476635,96.0573476702509,18.5185185185185,535,85.7943925233645,5.04672897196262,33,36.2537764350453,83.3836858006042,47.4320241691843,404,18.0693069306931,74.2971887550201,7.92079207920792,100,0.535,29.464,67.7,34,2020
"773",180279549001,18.9457601222307,12.9106187929717,100,11.9496855345912,1309,67.07410236822,8.47975553857907,NA,5.99455040871935,41.1444141689373,62.3978201634877,411,10.705596107056,71.7062634989201,32.8467153284672,95.4761904761905,1.309,87.728,140.3,34,2020
"774",180279549004,22.7057710501419,18.9214758751183,100,22.8025477707006,1057,100,0,24.5,11.9791666666667,66.6666666666667,66.6666666666667,445,13.7078651685393,91.9753086419753,15.7303370786517,100,1.057,41.346,134.1,34,2020
"775",180290802042,21.3687150837989,16.2011173184358,98.4415584415584,9.44350758853288,716,96.0893854748603,3.35195530726257,20.8,2.23463687150838,71.2290502793296,75.6983240223464,417,14.1486810551559,55.8659217877095,3.35731414868106,40.5769230769231,0.716,42.1,198.4,142,2020
"776",180290803021,40.4973357015986,8.8809946714032,100,0,563,100,2.66429840142096,42.7,50,96.3963963963964,33.7837837837838,444,0,100,13.7387387387387,100,0.563,20.777,113.8,142,2020
"777",180290803023,8.76369327073552,43.8184663536776,100,10.1321585903084,639,94.679186228482,1.09546165884194,29.6,24.113475177305,63.8297872340426,29.0780141843972,215,34.4186046511628,85.9375,0,100,0.639,NA,NA,142,2020
"778",180290806012,21.5088282504013,12.0385232744783,97.3392461197339,21.608832807571,1869,96.7362225789192,1.23060460139112,29.8,12.533692722372,68.733153638814,68.5983827493261,812,8.62068965517241,56.0364464692483,6.52709359605911,0,1.869,48.824,122.8,142,2020
"779",180290806022,17.8303519907675,3.92383150605886,93.125,21.9584569732938,1733,97.2302365839585,2.42354298903635,NA,0,72.0062208398134,98.1337480559876,643,0,55.7116104868914,6.22083981337481,2.23776223776224,1.733,88.798,149.6,142,2020
"780",180290807002,17.3652694610778,28.0439121756487,100,3.04449648711944,1002,100,0,NA,15.1741293532338,48.5074626865672,96.0199004975124,402,0,62.085308056872,9.45273631840796,0,1.002,85.455,174,142,2020
"781",180290807003,20.7197382769902,14.8309705561614,97.5722543352601,7.63834762275916,1834,98.1461286804798,2.18102508178844,13.8,11.2519809825674,54.5166402535658,91.283676703645,740,14.7297297297297,38.2923673997413,23.7837837837838,0,1.834,70.729,114.2,142,2020
"782",180319692001,12.330383480826,24.1297935103245,98.5004686035614,14.0051238257899,1695,84.6607669616519,3.53982300884956,17.7,4.31034482758621,72.5369458128079,65.7635467980296,847,4.13223140495868,88.9390519187359,2.36127508854782,100,1.695,63.961,98.2,96,2020
"783",180319692004,12.0524017467249,11.6157205240175,79.5302013422819,13.1170662905501,1145,73.7991266375546,8.47161572052402,20.9,5.80110497237569,61.878453038674,54.9723756906077,404,10.3960396039604,79.2291220556745,4.95049504950495,100,1.145,54.275,91,96,2020
"784",180319693001,34.3012704174229,21.9600725952813,100,20.8510638297872,551,100,4.90018148820327,18.5,21.5189873417722,82.2784810126582,67.7215189873418,381,17.0603674540682,83.2618025751073,20.997375328084,100,0.551,51.964,93.7,96,2020
"785",180319694001,16.030902945437,26.2675036214389,98.1114258734655,20.7422133863486,2071,99.8068565910188,0.193143408981169,25.6,7.7733860342556,55.5994729907773,84.7167325428195,862,11.9489559164733,84.2786069651741,2.32018561484919,0,2.071,64.254,211.7,96,2020
"786",180319695003,13.6678200692042,13.3794694348328,95.4423592493298,23.1329690346084,1734,97.8662053056517,1.78777393310265,28.4,15.2671755725191,64.4274809160305,60.9160305343511,769,14.8244473342003,66.3063063063063,2.60078023407022,0,1.734,43.75,113.6,96,2020
"787",180330201001,14.4305772230889,12.6365054602184,98.292220113852,16.0051216389245,1282,93.3697347893916,1.40405616224649,25.3,19.959266802444,58.6558044806517,73.7270875763748,514,4.47470817120623,68.1514476614699,4.66926070038911,0,1.282,39.208,98.9,133,2020
"788",180330201002,25.7250945775536,14.249684741488,97.5257731958763,26.7727930535456,793,98.7389659520807,0,NA,6.3953488372093,79.0697674418605,97.9651162790698,422,18.4834123222749,70.1970443349754,23.696682464455,0,0.793,68.986,149.3,133,2020
"789",180330202002,7.65206017004578,12.4264224983649,95.0540958268934,6.45879732739421,1529,97.9725310660562,7.12884238064094,31.7,17.3752310536044,43.992606284658,76.5249537892791,541,0,65.7331136738056,19.7781885397412,0,1.529,55.729,95.4,133,2020
"790",180330202003,18.2340272792534,18.3776022972003,100,24.3589743589744,1393,95.1184493898062,1.65111270638909,18.2,7.2,64.2,86.2,522,4.21455938697318,71.1538461538462,4.21455938697318,0,1.393,76.25,152.6,133,2020
"791",180330203002,8.71404399323181,18.2741116751269,94.3434343434343,13.6724960254372,1182,98.0541455160745,1.35363790186125,22.2,18.348623853211,61.2385321100917,73.1651376146789,470,7.23404255319149,65.3669724770642,9.57446808510638,0,1.182,50.577,67.4,133,2020
"792",180330203003,9.57775489186406,18.1256436663234,96.8253968253968,7.62331838565022,971,96.4984552008239,0.720906282183316,16,7.4792243767313,60.1108033240997,69.2520775623269,393,8.14249363867684,83.6190476190476,10.941475826972,0,0.971,68.304,96.2,133,2020
"793",180330205001,14.4014732965009,24.5672191528545,90.8007941760424,8.50942318675043,2715,98.8213627992634,1.17863720073665,23.2,24.6073298429319,69.2844677137871,74.956369982548,1289,11.0938712179984,83.6734693877551,58.2622187742436,97.9131886477462,2.715,39.531,94.4,133,2020
"794",180330206023,4.4543429844098,25.9465478841871,100,1.27970749542962,898,94.8775055679287,11.2472160356347,24.1,14.5695364238411,52.317880794702,78.1456953642384,330,8.48484848484848,85.0117096018735,42.7272727272727,70.8423326133909,0.898,52.833,NA,133,2020
"795",180330207003,24.9146757679181,20.2502844141069,100,14.3322475570033,879,99.2036405005688,2.61660978384528,NA,7.03363914373089,73.0886850152905,91.131498470948,415,21.2048192771084,75.2089136490251,13.9759036144578,17.7664974619289,0.879,48.221,157.1,133,2020
"796",180330208001,8.05523590333717,15.1898734177215,95.9459459459459,11.5686274509804,869,98.0437284234753,1.84119677790564,18.4,15.8536585365854,54.2682926829268,68.9024390243902,367,10.6267029972752,74.025974025974,9.53678474114441,0,0.869,66.875,92.8,133,2020
"797",180350005002,31.6455696202532,8.74568469505178,88.6904761904762,13.0094043887147,869,87.3417721518987,3.45224395857307,NA,14.5454545454545,88.051948051948,86.2337662337662,491,21.5885947046843,89.2361111111111,74.745417515275,97.2273567467653,0.869,31.25,10.9,171,2020
"798",180350011001,24.1486068111455,18.266253869969,99.2307692307692,8.85608856088561,323,82.6625386996904,14.2414860681115,18.3,10.7142857142857,71.4285714285714,65.7142857142857,243,42.3868312757202,96.8992248062015,0,100,0.323,56.25,53.6,171,2020
"799",180350013001,7.48775367389783,18.964310706788,88.6435331230284,9.44444444444444,1429,100,0,22.7,7.91666666666667,48.3333333333333,66.0416666666667,507,5.32544378698225,69.980879541109,18.5404339250493,99.3987975951904,1.429,44.597,44.6,171,2020
"800",180350015003,12.3042505592841,16.7785234899329,100,0,447,100,0,35.3,17.1428571428571,68.5714285714286,58.0952380952381,210,0,87.0848708487085,0,100,0.447,48.629,32.5,171,2020
